retailer,ingredient_key,name,line_count,status,each_to_grams,needs_substitution,spend_score,model,llm_notes,reviewer_notes,decided_by,created_at,updated_at,pantry_staple,search_term,alias_of,unit_kind
ocado,name:plain flour for the potatoes,Plain Flour for the Potatoes,5,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-24 16:55:15.670468,2026-07-24 16:55:15.670478,1,,,mass
ocado,name:plain naans,Plain Naans,315,approved,90.0,0,393.75,gpt-5.6-luna,"Standard plain naans are available directly. The typical recipe uses two naans totalling about 180g, so approximately 90g per naan; mini naans and naan flatbreads are listed only as lower-ranked form differences.",,human,2026-07-21 17:45:52.987423,2026-07-27 20:11:07.269986,0,,,count
ocado,name:plain taco tortillas,Plain Taco Tortillas,505,approved,40.0,0,909.0,gpt-5.6-luna,"Matched to soft plain tortilla wraps. Crunchy taco shells were excluded because they are a different hard form; large, mini and corn/gluten-free products were retained only as lower-ranked form differences.",,human,2026-07-21 17:40:12.034584,2026-07-27 20:11:07.269488,0,,,count
ocado,name:plant based soy protein chicken pieces,Plant-Based Soy Protein Chicken Pieces,12,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:43:18.505716,2026-07-23 23:43:18.505727,0,,,mass
ocado,name:plum,Plum,70,approved,60.0,0,210.0,gpt-5.6-luna,"Matched only fresh whole plums. The estimate is approximately 60g per plum, based on the typical recipe amount of 120g for two plums. Plum tomatoes, prunes, preserves, sauces and prepared dishes are not direct matches.",,human,2026-07-23 22:22:28.233251,2026-07-27 20:11:07.271873,0,,,count
ocado,name:plum tomatoes,Plum Tomatoes,10,approved,100.0,0,17.0,gpt-5.6-luna,"Fresh plum tomato products are preferred. Canned or peeled plum tomatoes were excluded because the recipe ingredient indicates fresh tomatoes, and generic or cherry tomatoes were not direct enough matches.",,human,2026-07-23 23:46:04.989506,2026-07-27 20:11:07.273906,0,,,count
ocado,name:pomegranate,Pomegranate,42,approved,280.0,0,65.1,gpt-5.6-luna,"Whole pomegranate is available directly. Seeds/rubies are accepted only as form_differs options because they are prepared arils rather than the whole fruit. Juices, molasses, drinks and other flavoured products are not matches.",,human,2026-07-23 22:38:26.945468,2026-07-27 20:11:07.272247,0,,,count
ocado,name:pomegranate molasses,Pomegranate Molasses,14,approved,,0,63.0,gpt-5.6-luna,The Pomegreat pomegranate juice drink is not a suitable substitute for pomegranate molasses and has been rejected.,,human,2026-07-23 23:37:52.026250,2026-07-23 23:38:22.455556,0,,,mass
ocado,name:pomegranate pork loin,Pomegranate Pork Loin,5,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:55:15.802956,2026-07-24 16:55:15.802967,0,,,mass
ocado,name:pomegranate pork steak,Pomegranate Pork Steak,5,no_match,150.0,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:55:15.933584,2026-07-28 10:40:32.242830,0,,,mass
ocado,name:pomegranate seeds,Pomegranate Seeds,14,approved,250.0,0,39.2,gpt-5.6-luna,Direct pre-prepared seed matches are available. Whole pomegranate is included only as a different-preparation fallback; approximately 250g per fruit.,,human,2026-07-23 23:37:59.436141,2026-07-23 23:38:30.644929,0,,,mass
ocado,name:poppy seeds,Poppy Seeds,6,approved,,0,7.5,gpt-5.6-luna,"The remaining candidates are seed toppings, baked products, or horticultural poppy seeds and are not suitable ingredients for cooking.",,human,2026-07-24 16:52:33.036032,2026-07-27 11:18:18.953328,0,,,mass
ocado,name:pork and oregano sausage,Pork and Oregano Sausage,21,approved,150.0,1,78.75,gpt-5.6-luna,"No candidate is explicitly a pork-and-oregano sausage. The best fallback is a plain pork sausage, with dried or fresh oregano added separately; use approximately 600g total.",,human,2026-07-23 23:13:48.761665,2026-07-27 20:11:07.273314,0,,,count
ocado,name:pork belly,Pork Belly,40,approved,,0,186.0,gpt-5.6-luna,The bacon product was excluded because curing/smoking makes it a materially different ingredient rather than ordinary pork belly.,,human,2026-07-23 22:39:12.307087,2026-07-23 22:39:42.026163,0,,,mass
ocado,name:pork chops,Pork Chops,6,approved,250.0,0,32.1,gpt-5.6-luna,Rejected the crumbed pork cutlets because the coating is an unsuitable form for a generic pork-chop ingredient. Chopped ham and pork loin slices are unrelated forms.,,human,2026-07-24 16:52:52.900766,2026-07-27 20:11:07.274348,0,,,count
ocado,name:pork medallion,Pork Medallion,30,approved,150.0,0,135.0,gpt-5.6-luna,The first two products are direct matches. Pork fillet is included only as a practical form-different alternative that can be sliced into medallions; smoked or cured sliced pork products are not suitable.,,human,2026-07-23 22:54:03.195481,2026-07-27 20:11:07.272746,0,,,count
ocado,name:pork rib rack,Pork Rib Rack,21,approved,150.0,0,102.9,gpt-5.6-luna,The Ocado British Pork Rib Rack is the direct match. The other accepted products are prepared or slightly different rib formats and should only be used when the recipe can accommodate their seasoning or preparation.,,human,2026-07-23 23:13:53.755024,2026-07-28 10:40:32.242826,0,,,mass
ocado,name:pork roasting joint,Pork Roasting Joint,9,approved,,0,84.42,gpt-5.6-luna,"Accepted plain pork loin, shoulder, leg and roasting joints. Seasoned, stuffed, gammon, belly, and non-pork products were excluded because they are not a neutral pork roasting joint.",,human,2026-07-24 10:54:01.900739,2026-07-24 10:56:18.204269,0,,,mass
ocado,name:pork sausage meat,Pork Sausage Meat,38,approved,,0,142.5,gpt-5.6-luna,"Selected only products explicitly sold as pork sausagemeat. Ordinary sausages, chipolatas, stuffing and flavoured sausage mince were excluded because they are formed, seasoned, or otherwise not a neutral direct match.",,human,2026-07-23 22:39:48.249165,2026-07-23 22:42:59.848604,0,,,mass
ocado,name:portobello mushrooms,Portobello Mushrooms,143,approved,80.0,0,214.5,gpt-5.6-luna,Direct Portobello matches are available. Portabellini products are included only as smaller-mushroom substitutes; the premium Daylesford Portobellos were excluded as poor value.,,human,2026-07-21 18:00:54.324574,2026-07-27 20:11:07.270561,0,,,count
ocado,name:potato,Potato,24,alias,,0,24.0,gpt-5.6-luna,"The accepted products are all ordinary potatoes, with varieties and forms ranked by versatility, value and practical pack size. Sweet potatoes, premium speciality potatoes and organic/gourmet outliers were excluded as poorer defaults for a generic potato ingredient.",,human,2026-07-23 23:03:19.227157,2026-07-23 23:12:50.020406,0,,name:potatoes,mass
ocado,name:potato water,Potato Water,7,approved,,1,12.6,gpt-5.6-luna,"No direct match: potato water is the starchy liquid left from boiling potatoes and is not typically sold as a grocery product. Epicure Whole Potatoes in Water contains potatoes and canning liquid, but is not a suitable direct substitute. Reserve approximately 100–150 ml of the potato cooking water from the recipe.",,human,2026-07-24 11:00:41.690766,2026-07-24 16:47:32.907191,1,,,mass
ocado,name:potatoes,Potatoes,3314,approved,,0,3314.0,gpt-5.6-luna,"The accepted products are all raw potatoes. Standard white or all-rounder potatoes are the best defaults; new, baby, salad, roasting and chipping varieties are valid but more recipe-specific.",,human,2026-07-21 17:31:26.260586,2026-07-22 11:14:38.745187,0,,,mass
ocado,name:poudre de colombo,Poudre de Colombo,24,approved,,0,84.0,,Ocado returned no products for this name — try rewording the search.,Previously unmappable — nothing on Ocado.,human,2026-07-23 23:03:19.378705,2026-07-28 19:38:53.659768,0,,,mass
ocado,name:pre cooked baby potatoes,Pre-Cooked Baby Potatoes,6,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:52:53.100320,2026-07-24 16:52:53.100336,0,,,mass
ocado,name:pre cooked diced potato,Pre-Cooked Diced Potato,18,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:15:24.515418,2026-07-23 23:15:24.515421,0,,,mass
ocado,name:pre cut red cabbage,Pre-Cut Red Cabbage,6,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:52:53.251979,2026-07-24 16:52:53.251990,0,,,mass
ocado,name:premium tomato mix,mixed tomatoes,139,approved,,0,417.0,,Ocado returned no products for this name — try rewording the search.,,human,2026-07-23 10:37:57.903632,2026-07-27 19:10:56.652287,0,cherry tomatoes,,mass
ocado,name:press berry boost juice,PRESS Berry Boost Juice,6,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:52:53.376097,2026-07-24 16:52:53.376101,0,,,mass
ocado,name:press ginger shot,PRESS Ginger Shot,5,approved,,0,12.5,gpt-5.6-luna,"The M&S product is a different brand and a mixed coconut-water, lime, ginger and sea-moss shot, so it was excluded.",,human,2026-07-24 16:55:19.640208,2026-07-25 10:23:18.485986,0,,,mass
ocado,name:pretzel roll,Pretzel Roll,6,approved,,1,7.2,gpt-5.6-luna,"No direct match: Lajkonik Pretzels are small crunchy snack pretzels, not a soft pretzel roll. Substitute with a fresh soft pretzel roll or brioche-style roll if available.",,human,2026-07-24 16:52:55.971987,2026-07-27 11:18:51.154424,0,bread Roll,,mass
ocado,name:provencal herbs,Provencal Herbs,43,approved,,0,64.5,gpt-5.6-luna,Accepted Herbes de Provence products are direct matches for Provencal Herbs. Salami and oregano are unrelated and rejected.,,human,2026-07-23 22:37:54.685622,2026-07-23 22:38:22.477937,0,,,mass
ocado,name:prunes,Prunes,34,approved,,0,71.4,gpt-5.6-luna,"Selected plain dried/soft prunes, prioritising own-brand, pitted options and pack sizes suited to the typical 40g recipe quantity. Prunes in juice or syrup, juices, and baby foods were excluded because their form or composition differs.",,human,2026-07-23 22:52:37.382485,2026-07-23 22:55:26.192153,0,,,mass
ocado,name:puff pastry sheet,Puff Pastry Sheet,301,approved,320.0,0,602.0,gpt-5.6-luna,Standard ready-rolled 320g sheets are the best match for the typical 320g usage. Premium or poorly rated alternatives were omitted.,,human,2026-07-21 17:46:55.181318,2026-07-28 10:40:32.242820,0,,,mass
ocado,name:pumpkin seeds,Pumpkin Seeds,87,approved,,0,104.4,gpt-5.6-luna,"Plain pumpkin seed products are preferred. Seed mixes, milled seed blends, pumpkin-seed bread/crackers, and pumpkin seed butter were excluded because they are not the ingredient in the required form.",,human,2026-07-23 15:54:20.105324,2026-07-23 22:35:01.437382,0,,,mass
ocado,name:purple carrot,Purple Carrot,18,alias,,1,49.5,gpt-5.6-luna,"None of the candidates is a raw purple carrot. Purple Tenderstem broccoli and purple garlic are different vegetables, while the Pip Organic smoothie is a prepared drink containing purple carrot and is not a suitable ingredient substitute.",,human,2026-07-23 23:15:26.784731,2026-07-23 23:21:00.932399,0,,name:carrot,mass
ocado,name:purple sprouting broccoli,Purple Sprouting Broccoli,29,approved,,0,65.25,gpt-5.6-luna,"The first two products are direct matches. Purple tenderstem is included only as a close substitute; ordinary tenderstem broccoli, garlic and Brussels sprouts are unrelated.",,human,2026-07-23 22:54:31.799762,2026-07-23 22:55:46.373727,0,,,mass
ocado,name:quinoa,Quinoa,29,approved,,0,81.2,gpt-5.6-luna,"Accepted dry quinoa products only. Ready-to-eat quinoa, quinoa-and-grain mixes, prepared meals, burgers, baby food and puffed quinoa were excluded because they are not suitable as the plain quinoa ingredient in typical recipes. Premium Daylesford and very poorly rated Holland & Barrett options were also excluded.",,human,2026-07-23 22:54:40.260166,2026-07-23 23:00:34.161219,0,,,mass
ocado,name:radishes,Radishes,144,approved,,0,125.28,gpt-5.6-luna,"Excluded the radish salad as a prepared product, pickled radish as the wrong preserved form, and radish seed products as unrelated.",,human,2026-07-21 18:00:39.674681,2026-07-22 22:49:43.766863,0,,,mass
ocado,name:rainbow chard,Rainbow Chard,11,approved,,0,27.5,gpt-5.6-luna,Carrots and beetroot are unrelated and rejected. Rainbow chard is a coloured variety of Swiss chard; the Italian Rainbow Chard is the direct match.,,human,2026-07-23 23:44:35.097404,2026-07-24 10:52:08.316490,0,,,mass
ocado,name:raisins,Raisins,53,approved,,0,124.55,gpt-5.6-luna,"Accepted standard plain and flame raisins, including golden and organic varieties as valid raisin forms. Snack packs and products containing chocolate, nuts, cereal or other prepared foods were excluded.",,human,2026-07-23 22:24:32.475229,2026-07-23 22:34:07.364310,0,,,mass
ocado,name:ranch dressing,Ranch Dressing,82,approved,,0,291.1,gpt-5.6-luna,"Several direct ranch dressings are available. Plain creamy ranch is ranked first; cheese, chipotle, spicy, buffalo and mayo-based variants are lower because they change the flavour or form.",,human,2026-07-23 15:55:49.595394,2026-07-23 22:24:09.753049,0,,,mass
ocado,name:ras el hanout,Ras-el-Hanout,57,approved,,0,131.1,gpt-5.6-luna,"The Rajah product is Madras curry powder, not ras-el-hanout. Zest & Zing is the correct ingredient but is an unusually expensive premium outlier, so it was excluded.",,human,2026-07-23 22:24:13.617585,2026-07-23 22:34:00.908094,0,,,mass
ocado,name:re nourish calm tomato basil passion flower soup,"Re:Nourish Calm: Tomato, Basil, Passion Flower Soup",11,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:44:35.212883,2026-07-23 23:44:35.212891,0,,,mass
ocado,name:re nourish digest roasted carrot ginger soup,Re:Nourish Digest: Roasted Carrot & Ginger Soup,9,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 10:54:02.046642,2026-07-24 10:54:02.046653,0,,,mass
ocado,name:re nourish energy pea basil lemon soup,"Re:Nourish Energy: Pea, Basil & Lemon Soup",6,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:52:56.093867,2026-07-24 16:52:56.093876,0,,,mass
ocado,name:re nourish immunity kale spinach turmeric soup,"Re:Nourish Immunity: Kale, Spinach, Turmeric Soup",12,approved,500.0,0,37.2,gpt-5.6-luna,,,human,2026-07-23 23:43:21.247734,2026-07-24 10:51:47.177504,0,,,mass
ocado,name:re nourish restore pea leek watercress,"Re:Nourish Restore: Pea, Leek & Watercress",6,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:52:56.218155,2026-07-24 16:52:56.218171,0,,,mass
ocado,name:re nourish strength spicy lentil roasted red pepper soup,Re:Nourish Strength: Spicy Lentil & Roasted Red Pepper Soup,5,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:55:19.754309,2026-07-24 16:55:19.754316,0,,,mass
ocado,name:ready to eat falafels,Ready to Eat Falafels,43,approved,,0,111.8,gpt-5.6-luna,Direct ready-to-eat falafel matches are available. Falafel mixes were excluded because they require preparation and are not ready-to-eat products.,,human,2026-07-23 22:37:58.577761,2026-07-23 22:45:08.005283,0,,,mass
ocado,name:red and black quinoa,Red and Black Quinoa,7,approved,,1,21.0,gpt-5.6-luna,"No candidate is a pure red-and-black quinoa blend. The Ocado white, black and red quinoa is the closest substitute; the Merchant Gourmet product lacks black quinoa.",,human,2026-07-24 11:00:44.667327,2026-07-24 16:46:37.701190,0,,,mass
ocado,name:red berry compote,Red Berry Compote,125,approved,,0,562.5,gpt-5.6-luna,Bonne Maman Cherry Compote was excluded because it is a single-fruit cherry compote rather than a red or mixed berry compote.,,human,2026-07-21 18:03:25.464325,2026-07-22 16:40:36.507721,0,,,mass
