retailer,ingredient_key,sku,rank,match_type,accepted,reason,source,llm_rank
ocado,name:mushrooms,565e9dde-9a88-4859-b5fc-6c77cbcd7057,6,exact,1,Plain Ocado organic white closed-cup mushrooms in a suitable 250g pack.,llm,
ocado,name:mushrooms,fda1bd15-f57a-4568-ab6c-d130ca51b49e,7,exact,1,"M&S chestnut mushrooms are a direct match and provide a useful 300g pack, but are less preferable than the cheaper Ocado standard pack.",llm,
ocado,name:mushrooms,fad610a2-c41d-4931-90e4-eaf2da921889,8,exact,1,"M&S baby chestnut mushrooms are a direct match in a convenient 200g pack, though somewhat pricier per kilogram.",llm,
ocado,name:mushrooms,33c1910b-8602-4371-989f-a6fdeac1f025,9,form_differs,1,"Fresh white mushrooms and a suitable pack size, but pre-sliced rather than whole; use only where sliced mushrooms are acceptable.",llm,
ocado,name:mushrooms,a744d977-cba7-40c9-88e3-1e6f2c0516b3,10,exact,1,"Plain M&S portobello mushrooms, suitable as a mushroom ingredient but larger and more distinctive in texture than standard button or chestnut mushrooms.",llm,
ocado,name:mushrooms,1ba32005-0793-4b15-8695-220e16d30348,11,exact,1,"Ocado portobello mushrooms are a direct match, but sold by count and less convenient for recipes specifying grams.",llm,
ocado,name:mussels,eaa46a6b-68ec-49e5-9f95-2b7b44d6de11,1,form_differs,1,"Plain cooked mussels, though already cooked and sold in a small 100g pack; the closest direct match available.",human,
ocado,name:mussels,de32ffb1-23da-40d9-9b24-7bb555820ef1,2,form_differs,1,Plain cooked frozen mussels; suitable as a mussel ingredient but differs from raw mussels and would require thawing. The 300g pack is reasonably close to the typical 500g usage.,human,
ocado,name:mustard seeds,45c2492b-6e2a-48d1-96f1-c2387f4856f2,1,exact,1,Whole mustard seeds; excellent-value 100g pack and well suited to recipes using around 8–12g.,human,
ocado,name:mustard seeds,f344e418-71f1-442f-a987-46c22f3482de,2,exact,1,Whole black mustard seeds; very good-value 100g pack and a strong default for cooking.,human,
ocado,name:mustard seeds,5c8a2a4a-8087-4b2b-b235-29726c445b28,3,exact,1,"Brown mustard seeds, a suitable mustard-seed variety for tempering and cooking; reasonably sized 62g pack.",human,
ocado,name:mustard seeds,04c2e7fc-e99f-49c0-a3ab-13e3e74526f1,4,exact,1,Mustard seeds in a practical 62g pack; suitable general-purpose option.,human,
ocado,name:nando s peri peri sauce,e14007d9-0fa7-4f45-9fbb-a4154703275f,1,exact,1,Standard Nando's Medium Peri-Peri Sauce and the most versatile default flavour; 125g pack suits the small typical recipe quantity.,llm,
ocado,name:nando s peri peri sauce,21a5030e-573d-444e-8f82-3bfbf9330132,2,exact,1,"Same standard Medium sauce in a larger 500g pack, offering better value if used regularly.",llm,
ocado,name:nando s peri peri sauce,a9827cb2-2a2c-4ebf-8169-9816d9c5ec36,3,exact,1,Hot Nando's Peri-Peri Sauce in a convenient 125g pack; suitable where a hotter sauce is acceptable.,llm,
ocado,name:nando s peri peri sauce,64b05ef7-fa1e-4ac2-adc1-2eacde02d443,4,exact,1,Garlic-flavoured Nando's Peri-Peri Sauce in a small 125g pack; a suitable flavour variant.,llm,
ocado,name:nando s peri peri sauce,5b102d9b-6309-493c-bd1e-dc39f544fe07,5,exact,1,Garlic-flavoured sauce in a 500g pack; suitable for regular use but less convenient for the small typical quantity.,llm,
ocado,name:nando s peri peri sauce,5a736dbc-fb8d-4334-8694-284cc62d67a3,6,exact,1,"Hot Nando's Peri-Peri Sauce in a 500g pack; good for regular use, though the flavour is less neutral than Medium.",llm,
ocado,name:nando s peri peri sauce,150793cf-0097-4b2d-a118-ec7934a22a3f,7,exact,1,"Medium sauce in a 1kg pack and the best unit value, but substantially oversized for the stated usage.",llm,
ocado,name:nando s peri peri sauce,054122a1-4c67-4af9-b880-e04e4936c92a,8,exact,1,"Lemon & Herb Nando's Peri-Peri Sauce in a 125g pack; valid but a distinctive, milder flavour variant.",llm,
ocado,name:nando s peri peri sauce,8169069a-aa64-4d9e-951c-b0da2cf63d81,9,exact,1,Lemon & Herb sauce in a 500g pack; valid but less versatile and oversized for the typical quantity.,llm,
ocado,name:nando s peri peri sauce,e9c604cf-721c-4d4c-9a16-09488d6bad59,10,exact,1,"Nando's Peri-Peri sauce variant in a 500ml pack; genuine sauce but a less standard choice than Medium, Hot or Garlic.",llm,
ocado,name:natural coconut milk yoghurt alternative,c0dd78ae-9caf-4b5a-a043-9d3444e96188,1,exact,1,,human,
ocado,name:natural coconut milk yoghurt alternative,7a415307-6ee2-4f44-b94a-9310c63e06fb,2,exact,1,,human,
ocado,name:new covent garden classic chicken soup,10107435-c713-4dcd-93fa-ffe3693c22a2,1,exact,1,Exact match for New Covent Garden Classic Chicken Soup; the 560g pack is a suitable default for the typical 160g usage.,human,
ocado,name:new covent garden potato leek soup,26f7c76b-c801-463c-b95c-948e93dd4113,1,exact,1,"The same New Covent Garden potato and leek soup, with the ingredient order reversed in the product name; 560g is a suitable single-unit pack.",human,
ocado,name:new potatoes,7052ea98-8bf5-4808-b8ba-a62ec8cfef79,1,exact,1,"Explicitly new potatoes, Ocado own-brand, 750g pack and strong rating; a good general default.",human,
ocado,name:new potatoes,6afae90a-97d3-4d10-a20c-18928fb6c6bc,2,exact,1,"Explicitly British new potatoes in a practical 750g pack, with a good rating.",human,
ocado,name:new potatoes,a394eb47-8002-49d8-a588-787715aeaed9,3,exact,1,Explicitly British new potatoes and the best-value direct match; 1kg is useful for larger recipes.,human,
ocado,name:new potatoes,8561b37e-1431-42fa-a7ee-2de5bcb15677,4,exact,1,"Explicitly miniature new potatoes, suitable where small new potatoes are wanted; 500g pack fits smaller recipes.",human,
ocado,name:new potatoes,74cd83a1-62ad-4173-a2e9-13498e128dab,5,exact,1,"Baby potatoes are an appropriate small new-potato style and this is a good-value Ocado option, though the rating is weaker.",human,
ocado,name:new potatoes,f7262761-d8b8-479c-9de8-83d69cfb6cb9,6,exact,1,Organic British baby potatoes are a suitable new-potato style and have a good rating; included below standard options because they are organic.,human,
ocado,name:nigella seeds,6b5ccc30-55f3-4ee5-bdd9-16f793720b4a,1,exact,1,Nigella seeds in a practical 53g pack and the better-value option for typical recipe usage.,human,
ocado,name:nigella seeds,7491a985-077d-46ac-b1cc-370c1651778e,2,exact,1,"Genuine nigella seeds, with a suitable 45g pack size, but more expensive per gram.",human,
ocado,name:north indian style spice mix,sp:91585,1,exact,1,Same blend under the same name; Ocado had only garam masala and tikka substitutes.,human,
ocado,name:north indian style spice mix,cc20e16c-d18a-4add-a574-f4cad5298677,2,substitute,1,Affordable North Indian spice blend; garam masala is the closest broadly applicable stand-in for a generic North Indian-style spice mix.,human,
ocado,name:north indian style spice mix,77d0fec1-d041-4396-a881-1b94bfa7e218,3,substitute,1,"A reasonably priced North Indian curry spice mix, though specifically formulated for butter chicken and therefore less versatile.",human,
ocado,name:north indian style spice mix,e8d15566-94b6-4cb4-adf5-4d6d62d3fec1,4,substitute,1,"North Indian-style spice mix suitable for tikka-based recipes, but dish-specific rather than a generic blend.",human,
ocado,name:north indian style spice mix,d0a5424c-ffb0-4f45-a68f-ab668c9b54ae,5,substitute,1,"Tikka masala seasoning can work as a North Indian curry-spice substitute, although its flavour profile is more specific.",human,
ocado,name:northern dough co pizza dough,40a7c0b4-c664-430b-a1cb-62a28d07ac25,1,form_differs,1,Standard Northern Dough Co original pizza dough; exact match and the best-value default.,human,
ocado,name:northern dough co pizza dough,5d97a161-bd02-40d8-b199-cefe3e6a3a80,2,form_differs,1,"Same brand and product type, but a protein-enriched dough rather than the standard dough.",human,
ocado,name:northern dough co pizza dough,f4f21104-0b5d-4d3b-9ba1-6757e91eeec4,3,form_differs,1,"Same brand and product type, but wholemeal rather than standard pizza dough.",human,
ocado,name:northern dough co pizza dough,00fbccd9-3527-4caf-8fd5-780d1066d9df,4,form_differs,1,"Same brand and product type, but beer-crust flavoured and less suitable as a neutral default.",human,
ocado,name:olive and caper tomato sauce,4b8a6a1e-b553-4e58-acf0-be36a0da5e53,1,exact,1,Direct olive and caper pasta sauce; good-value 350g pack and well rated.,human,
ocado,name:olive and caper tomato sauce,43cfcf2b-5b15-4c0b-b4bd-17ad863c57ca,2,exact,1,"Direct tomato sauce containing capers and olives, though more expensive per kg.",human,
ocado,name:olive and caper tomato sauce,da4ebfcb-9c31-42d3-93c2-144874ee0a24,3,form_differs,1,"Contains sundried tomato, olives and capers, but is a tapenade rather than a pourable tomato sauce.",human,
ocado,name:olive oil,ee1fe1ee-6a1b-4f17-8215-2159b5d9d77c,1,exact,1,Good-value 1L extra virgin olive oil with a solid rating; suitable as a general-purpose olive oil.,human,
ocado,name:olive oil,2024c311-f713-48ce-928d-5f176e4318a0,2,exact,1,Very good-value 1L bottle and a practical everyday cooking size.,human,
ocado,name:olive oil,f32b185b-a514-431f-8146-8d20870d73fb,3,exact,1,"Well-rated, reasonably priced 1L extra virgin olive oil; suitable for most recipes.",human,
ocado,name:olive oil,2396cfaa-eaf6-4dd7-b546-2895482ed28b,4,exact,1,Widely suitable 1L extra virgin olive oil at a good everyday price.,human,
ocado,name:olive oil,e69cd864-6faf-411a-b325-d6f77cdd4522,5,exact,1,Good-value 1L olive oil with a reasonable rating; appropriate for cooking and dressings.,human,
ocado,name:olive oil,33166d28-bd22-49d4-aff2-92c4b0f544e2,6,exact,1,"Well-rated 750ml extra virgin olive oil, a useful medium-size alternative to 1L bottles.",human,
ocado,name:olive oil,4d073368-ae39-41ab-b258-4fbb30492977,7,exact,1,Good-value 500ml extra virgin olive oil for smaller households or occasional use.,human,
ocado,name:olive oil,67bd3c1c-a612-46ff-8642-83a54a7654cd,8,exact,1,"Good-value 500ml extra virgin olive oil, though less economical than the larger bottles.",human,
ocado,name:olive oil,36e8feaf-a034-4b49-a485-02ca756934bd,9,exact,1,A suitable 500ml everyday extra virgin olive oil from a mainstream brand.,human,
ocado,name:olive oil,8e694a54-1086-4d1d-ae37-db7357abf204,10,exact,1,"Small 250ml bottle that suits low-volume use, but has a higher per-litre price.",human,
ocado,name:olive oil for the garlic bread,f32b185b-a514-431f-8146-8d20870d73fb,1,exact,1,,human,
ocado,name:olive oil for the garlic bread,e69cd864-6faf-411a-b325-d6f77cdd4522,2,exact,1,,human,
ocado,name:olives,4ed29b43-22a7-4a02-ad45-31c63dd9ef67,1,exact,1,"Ocado own-brand, plain pitted green olives, good-value 120g pack and well suited to the typical 30g recipe quantity.",human,
ocado,name:olives,126605e0-96ae-49df-ac60-70a6ca853e7c,2,exact,1,Very good-value plain stoneless Manzanilla olives in a practical 235g pack; suitable for general cooking use.,human,
ocado,name:olives,ba754649-e4b0-4bd7-bb55-51fe22a38b09,3,exact,1,Good-value plain whole green olives with a strong rating; suitable where pitting or whole olives is acceptable.,human,
ocado,name:olives,006f7b37-889f-40d3-8c9e-093a31b53417,4,exact,1,"Plain pitted green olives from a recognised brand at a reasonable price, though the pack is larger than ideal for a 30g usage.",human,
ocado,name:olives,1ca8192f-cb73-429b-98e2-2e1c592bea1a,5,exact,1,Plain pitted Spanish olives in a suitably sized 157g pack; a good general-purpose option.,human,
ocado,name:olives,76145294-2c64-4430-bf4e-bee417673ec0,6,exact,1,"Plain mixed pitted olives in a convenient 160g pack, offering both green and black olives.",human,
ocado,name:olives,ee191ac9-86ab-4cad-8e9f-49d95c79a1cc,7,exact,1,"Plain Kalamata olives in a suitable 180g pack; a good option when a darker, richer olive is appropriate.",human,
ocado,name:olives,c93382e9-f304-402f-a2c3-09b03567895b,8,exact,1,"Plain whole green Nocellara olives with a good rating and good value, but the 290g pack is relatively large for typical usage.",human,
ocado,name:onion,2494d7b5-bedb-4fb2-a506-8c5ad442cd5a,1,exact,1,Ocado own-brand brown onions; excellent value in a practical bulk pack for repeated onion use.,human,
ocado,name:onion,73afb948-3eb8-4550-9e78-b5b0d0924dd7,2,exact,1,"Ocado own-brand brown onions sold by count, closely matching recipes that call for one onion.",human,
ocado,name:onion,9c186c1a-d4ca-48d5-951d-494f478652b7,3,exact,1,"M&S brown cooking onions; suitable standard cooking onion, with a useful 1kg pack.",human,
ocado,name:onion,657b32f3-c4b9-4878-bea2-5f32f23f3f25,4,exact,1,"Ocado extra-large brown onions; the right ingredient, though the larger individual size is less representative of the typical 110g unit.",human,
ocado,name:onion,37f5f05b-893b-44c4-9608-3cda11eaa17a,5,exact,1,"Ocado organic brown onions; directly suitable, but less economical than the standard Ocado brown onions.",human,
ocado,name:onion,184998d5-456b-4138-b28f-86a6e4348be3,6,exact,1,"Ocado red onions; a suitable onion variant and good-value count pack, although red onion has a somewhat different flavour.",human,
ocado,name:onion,627cb542-b794-4710-9ebf-e46bf0a1e7ba,7,exact,1,Ocado red onions in a 1kg pack; suitable red onion variant and good value for larger requirements.,human,
ocado,name:onion,bc6ec523-6ccd-4b66-943f-981a71b622b3,8,form_differs,1,Plain onion supplied frozen and diced; useful for cooked dishes but not the same fresh whole form.,human,
ocado,name:onion marmalade,d3194fd6-4e42-4872-8402-e3a46bbc6359,1,exact,1,Directly matches onion marmalade and comes in a practical 265g jar for recipes using around 40g.,human,
ocado,name:onion marmalade,8b9e17b1-589a-48ca-af4b-e87eb0724449,2,exact,1,Directly matches red onion marmalade; the 200g pack is well suited to occasional 20–40g recipe portions.,human,
ocado,name:onion marmalade,2eeb3ad8-dec1-47f9-a8a8-e659b3318e54,3,substitute,1,"Good-value caramelised red onion chutney and a close substitute, though chutney may be more vinegary or textured than marmalade.",human,
ocado,name:onion marmalade,ca5ebf7f-3405-42f3-8613-a847147a3b0c,4,substitute,1,"Caramelised onion chutney is a suitable stand-in for onion marmalade, with a practical 290g pack and strong rating.",human,
ocado,name:onion marmalade,583ecc63-e171-4bb0-bb4e-0643ef49215b,5,substitute,1,"Onion chutney can substitute for marmalade, but its flavour and consistency may differ more than the caramelised onion options.",human,
ocado,name:orange,e1d65396-fde0-4eb7-b764-79f157afccce,1,exact,1,"Ocado own-brand whole orange sold singly, closely matching the typical one-orange recipe quantity and good value.",human,
ocado,name:orange,54dd9a4f-bfb6-4f95-a2ca-6261ca84c04b,2,exact,1,Ocado own-brand standard oranges at excellent value; a practical pack when several recipes or servings are needed.,human,
ocado,name:orange,042580e3-cb66-49ed-8317-110e085d2b0f,3,exact,1,"Very good-value whole oranges in a five-pack, suitable for the common one-orange recipe usage.",human,
ocado,name:orange,e5e78af9-8098-418b-af0d-6e3eca3a9433,4,exact,1,"Ocado own-brand large oranges; genuine oranges, though the larger size may exceed the typical 130g usage slightly.",human,
ocado,name:orange,c2f0d7e0-0903-4275-8539-9f774c8f06a4,5,exact,1,"Seedless whole oranges and a suitable four-pack, but less good value than the standard Ocado options.",human,
ocado,name:orange,effd86bd-8fcc-4362-9a73-a1eca4c2b450,6,exact,1,Organic whole oranges in a four-pack; a valid option but not necessary for the ingredient and slightly less useful as a default.,human,
ocado,name:orange,e0d3fd1e-73fe-4e2d-9768-53686f73e8b3,7,exact,1,"Juicing oranges are still whole oranges, but their specialist type is less suitable as a general-purpose default.",human,
ocado,name:orange,8aaf8d02-b4f6-499e-b3d1-69a9252dc896,8,exact,1,Whole organic oranges in a four-pack; genuine but more expensive than standard own-brand oranges.,human,
ocado,name:orange,59421839-954e-42f1-b203-68eecbc106b6,9,exact,1,Whole oranges sold by weight; valid ingredient but less convenient than count-based packs for recipes specifying one orange.,human,
ocado,name:orange,31fe412b-cb74-42c4-a6dd-fab915d6d2a2,10,exact,1,Extra-large whole oranges; genuine but relatively expensive and larger than the typical recipe requirement.,human,
